year,obs.hours,species,spcode,behavior,diet,habitat,tolerance,DDT,pop est,size,count,urban %,TOTAL NE POP,deciduous %,evergreen %,mixed %,cropland %,pasture %,cattles and cows,sheep and lambs,CAN arable,CAN built up,CAN natural,Aug NAO,Sept NAO,Oct NAO,Autumn NAO,Apr NAO,May NAO,Spring NAO
2012,1095.45,RSHA,13,partial,generalist,specialist,tolerant,susceptible,1800000,625,192,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,RTHA,14,partial,specialist,generalist,tolerant,unsusceptible,2800000,1126,2629,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,SSHA,15,partial,specialist,specialist,intolerant,susceptible,410000,166,5221,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2012,1095.45,TUVU,16,partial,specialist,generalist,tolerant,susceptible,8400000,1425,412,0.11,46772.749,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.98,-0.59,-2.06,-1.21,0.47,-0.91,-0.22
2013,1098.2,AMKE,1,partial,generalist,specialist,tolerant,susceptible,2800000,116,318,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,BAEA,2,partial,generalist,generalist,tolerant,susceptible,200000,4790,354,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,BLVU,3,partial,specialist,generalist,tolerant,susceptible,1900000,1640,115,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,BWHA,4,complete,generalist,specialist,intolerant,unsusceptible,1800000,397,6436,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,COHA,5,partial,generalist,generalist,tolerant,susceptible,840000,452,396,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,GOEA,6,partial,generalist,generalist,intolerant,susceptible,63000,4200,162,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,MERL,7,partial,specialist,generalist,tolerant,susceptible,1600000,222,138,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,NOGO,8,partial,generalist,specialist,intolerant,susceptible,210000,990,30,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,NOHA,9,partial,generalist,specialist,intolerant,susceptible,820000,447,109,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,OSPR,10,partial,specialist,specialist,tolerant,susceptible,400000,1570,388,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,PEFA,11,partial,specialist,generalist,tolerant,susceptible,37000,794,47,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,RLHA,12,complete,specialist,specialist,intolerant,unsusceptible,300000,951,1,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,RSHA,13,partial,generalist,specialist,tolerant,susceptible,1800000,625,167,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,RTHA,14,partial,specialist,generalist,tolerant,unsusceptible,2800000,1126,2022,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,SSHA,15,partial,specialist,specialist,intolerant,susceptible,410000,166,3766,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2013,1098.2,TUVU,16,partial,specialist,generalist,tolerant,susceptible,8400000,1425,598,0.11,46931.246,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,0.97,0.24,-1.28,-0.023333333,0.69,0.57,0.63
2014,1101.87,AMKE,1,partial,generalist,specialist,tolerant,susceptible,2800000,116,380,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,BAEA,2,partial,generalist,generalist,tolerant,susceptible,200000,4790,412,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,BLVU,3,partial,specialist,generalist,tolerant,susceptible,1900000,1640,196,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,BWHA,4,complete,generalist,specialist,intolerant,unsusceptible,1800000,397,6370,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,COHA,5,partial,generalist,generalist,tolerant,susceptible,840000,452,554,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,GOEA,6,partial,generalist,generalist,intolerant,susceptible,63000,4200,161,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,MERL,7,partial,specialist,generalist,tolerant,susceptible,1600000,222,189,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,NOGO,8,partial,generalist,specialist,intolerant,susceptible,210000,990,23,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,NOHA,9,partial,generalist,specialist,intolerant,susceptible,820000,447,167,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,OSPR,10,partial,specialist,specialist,tolerant,susceptible,400000,1570,467,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,PEFA,11,partial,specialist,generalist,tolerant,susceptible,37000,794,90,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,RLHA,12,complete,specialist,specialist,intolerant,unsusceptible,300000,951,2,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,RSHA,13,partial,generalist,specialist,tolerant,susceptible,1800000,625,197,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,RTHA,14,partial,specialist,generalist,tolerant,unsusceptible,2800000,1126,2263,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,SSHA,15,partial,specialist,specialist,intolerant,susceptible,410000,166,4775,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2014,1101.87,TUVU,16,partial,specialist,generalist,tolerant,susceptible,8400000,1425,940,0.11,47049.461,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.68,1.62,-1.27,-0.443333333,0.31,-0.92,-0.305
2015,1115.33,AMKE,1,partial,generalist,specialist,tolerant,susceptible,2800000,116,238,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,BAEA,2,partial,generalist,generalist,tolerant,susceptible,200000,4790,309,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,BLVU,3,partial,specialist,generalist,tolerant,susceptible,1900000,1640,104,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,BWHA,4,complete,generalist,specialist,intolerant,unsusceptible,1800000,397,5645,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,COHA,5,partial,generalist,generalist,tolerant,susceptible,840000,452,396,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,GOEA,6,partial,generalist,generalist,intolerant,susceptible,63000,4200,117,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,MERL,7,partial,specialist,generalist,tolerant,susceptible,1600000,222,178,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,NOGO,8,partial,generalist,specialist,intolerant,susceptible,210000,990,9,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,NOHA,9,partial,generalist,specialist,intolerant,susceptible,820000,447,148,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,OSPR,10,partial,specialist,specialist,tolerant,susceptible,400000,1570,336,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,PEFA,11,partial,specialist,generalist,tolerant,susceptible,37000,794,56,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,RLHA,12,complete,specialist,specialist,intolerant,unsusceptible,300000,951,0,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,RSHA,13,partial,generalist,specialist,tolerant,susceptible,1800000,625,115,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,RTHA,14,partial,specialist,generalist,tolerant,unsusceptible,2800000,1126,1358,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,SSHA,15,partial,specialist,specialist,intolerant,susceptible,410000,166,3818,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2015,1115.33,TUVU,16,partial,specialist,generalist,tolerant,susceptible,8400000,1425,415,0.11,47149.084,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-0.76,-0.65,0.44,-0.323333333,0.73,0.15,0.44
2016,1114.33,AMKE,1,partial,generalist,specialist,tolerant,susceptible,2800000,116,218,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,BAEA,2,partial,generalist,generalist,tolerant,susceptible,200000,4790,492,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,BLVU,3,partial,specialist,generalist,tolerant,susceptible,1900000,1640,113,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,BWHA,4,complete,generalist,specialist,intolerant,unsusceptible,1800000,397,9363,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,COHA,5,partial,generalist,generalist,tolerant,susceptible,840000,452,369,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,GOEA,6,partial,generalist,generalist,intolerant,susceptible,63000,4200,127,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,MERL,7,partial,specialist,generalist,tolerant,susceptible,1600000,222,192,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,NOGO,8,partial,generalist,specialist,intolerant,susceptible,210000,990,35,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,NOHA,9,partial,generalist,specialist,intolerant,susceptible,820000,447,118,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,OSPR,10,partial,specialist,specialist,tolerant,susceptible,400000,1570,345,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,PEFA,11,partial,specialist,generalist,tolerant,susceptible,37000,794,48,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,RLHA,12,complete,specialist,specialist,intolerant,unsusceptible,300000,951,2,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,RSHA,13,partial,generalist,specialist,tolerant,susceptible,1800000,625,148,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,RTHA,14,partial,specialist,generalist,tolerant,unsusceptible,2800000,1126,2174,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,SSHA,15,partial,specialist,specialist,intolerant,susceptible,410000,166,2965,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2016,1114.33,TUVU,16,partial,specialist,generalist,tolerant,susceptible,8400000,1425,610,0.11,47176.718,0.42,0.21,0.33,0.47,0.43,3528286,242161,0.06135,0.02684,0.15182,-1.65,0.61,0.41,-0.21,0.38,-0.77,-0.195
2017,1020.72,AMKE,1,partial,generalist,specialist,tolerant,susceptible,2800000,116,239,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,BAEA,2,partial,generalist,generalist,tolerant,susceptible,200000,4790,421,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,BLVU,3,partial,specialist,generalist,tolerant,susceptible,1900000,1640,44,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,BWHA,4,complete,generalist,specialist,intolerant,unsusceptible,1800000,397,10754,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,COHA,5,partial,generalist,generalist,tolerant,susceptible,840000,452,357,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,GOEA,6,partial,generalist,generalist,intolerant,susceptible,63000,4200,101,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,MERL,7,partial,specialist,generalist,tolerant,susceptible,1600000,222,122,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,NOGO,8,partial,generalist,specialist,intolerant,susceptible,210000,990,3,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,NOHA,9,partial,generalist,specialist,intolerant,susceptible,820000,447,81,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,OSPR,10,partial,specialist,specialist,tolerant,susceptible,400000,1570,282,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,PEFA,11,partial,specialist,generalist,tolerant,susceptible,37000,794,67,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,RLHA,12,complete,specialist,specialist,intolerant,unsusceptible,300000,951,1,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,RSHA,13,partial,generalist,specialist,tolerant,susceptible,1800000,625,162,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,RTHA,14,partial,specialist,generalist,tolerant,unsusceptible,2800000,1126,1106,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,SSHA,15,partial,specialist,specialist,intolerant,susceptible,410000,166,2457,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2017,1020.72,TUVU,16,partial,specialist,generalist,tolerant,susceptible,8400000,1425,700,0.11,47184.273,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,-1.1,-0.61,0.19,-0.506666667,1.73,-1.91,-0.09
2018,1018.6,AMKE,1,partial,generalist,specialist,tolerant,susceptible,2800000,116,421,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,BAEA,2,partial,generalist,generalist,tolerant,susceptible,200000,4790,541,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,BLVU,3,partial,specialist,generalist,tolerant,susceptible,1900000,1640,69,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,BWHA,4,complete,generalist,specialist,intolerant,unsusceptible,1800000,397,7937,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,COHA,5,partial,generalist,generalist,tolerant,susceptible,840000,452,597,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,GOEA,6,partial,generalist,generalist,intolerant,susceptible,63000,4200,145,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,MERL,7,partial,specialist,generalist,tolerant,susceptible,1600000,222,245,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,NOGO,8,partial,generalist,specialist,intolerant,susceptible,210000,990,19,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,NOHA,9,partial,generalist,specialist,intolerant,susceptible,820000,447,128,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,OSPR,10,partial,specialist,specialist,tolerant,susceptible,400000,1570,335,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,PEFA,11,partial,specialist,generalist,tolerant,susceptible,37000,794,61,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,RLHA,12,complete,specialist,specialist,intolerant,unsusceptible,300000,951,2,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,RSHA,13,partial,generalist,specialist,tolerant,susceptible,1800000,625,207,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,RTHA,14,partial,specialist,generalist,tolerant,unsusceptible,2800000,1126,1689,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,SSHA,15,partial,specialist,specialist,intolerant,susceptible,410000,166,5121,0.11,47202.559,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
2018,1018.6,TUVU,16,partial,specialist,generalist,tolerant,susceptible,8400000,1425,549,0.11,47184.133,0.42,0.21,0.33,0.47,0.43,3561753,234773,0.06135,0.02684,0.15182,1.97,1.67,0.93,1.523333333,1.24,2.12,1.68
